player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Samuel Di Carmine,it ITA,FW,Hellas Verona,31,1988,11.0,6.0,500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.32,0.32,5.6,2.0,0.0,22.2,0.36,0.0,0.0,0.2,-1.8,-1.8,92.0,148.0,62.2,1033.0,111.0,62.0,88.0,70.5,21.0,39.0,53.8,2.0,2.0,100.0,4.0,4.0,2.0,0.0,3.0,139.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.52,8.0,0.0,0.0,2.0,4.0,2.0,0.36,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,7.0,0.0,193.0,7.0,12.0,96.0,87.0,25.0,193.0,2.0,3.0,66.7,171.0,18.0,13.0,0.0,16.0,20.0,6.0,0.0,0.0,0.0,15.0,29.0,27.0,51.8
Samuel Di Carmine,it ITA,FW,Crotone,31,1988,11.0,6.0,475.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.1,5.3,1.0,0.0,16.7,0.19,0.0,0.0,0.09,-0.5,-0.5,74.0,97.0,76.3,1058.0,116.0,37.0,44.0,84.1,23.0,32.0,71.9,5.0,6.0,83.3,0.0,3.0,3.0,0.0,4.0,85.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.76,0.0,0.0,0.0,0.0,4.0,2.0,0.38,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0.0,5.0,0.0,140.0,5.0,13.0,78.0,49.0,9.0,140.0,0.0,2.0,0.0,114.0,8.0,5.0,0.0,5.0,15.0,0.0,1.0,0.0,0.0,12.0,15.0,15.0,50.0
Giovanni Di Lorenzo,it ITA,DF,Napoli,26,1993,36.0,36.0,3240.0,3.0,6.0,0.0,0.0,11.0,0.0,0.08,0.17,0.25,0.08,0.25,3.8,3.8,0.11,0.11,36.0,12.0,0.0,42.9,0.33,0.11,0.25,0.14,-0.8,-0.8,2228.0,2586.0,86.2,34895.0,12760.0,1197.0,1283.0,93.3,829.0,932.0,88.9,142.0,215.0,66.0,48.0,227.0,61.0,13.0,191.0,2187.0,395.0,74.0,2.0,10.0,72.0,0.0,0.0,0.0,0.0,321.0,4.0,54.0,119.0,3.31,93.0,6.0,8.0,3.0,5.0,19.0,0.53,12.0,1.0,2.0,1.0,2.0,1.0,79.0,50.0,54.0,21.0,4.0,43.0,75.0,57.3,32.0,37.0,13.0,24.0,35.0,64.0,1.0,2884.0,120.0,785.0,1426.0,705.0,81.0,2884.0,30.0,54.0,55.6,2031.0,31.0,16.0,0.0,49.0,60.0,3.0,1.0,1.0,0.0,177.0,55.0,40.0,57.9
"Alessandro Di Pardo,it ITA,""FW,DF"",Juventus,21,1999,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,44.0,12.0,4.0,4.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,12.86,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,5.0,1.0,0.0,9.0,2.0,2.0,100.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0"
"Giuseppe Di Serio,it ITA,""FW,MF"",Benevento,19,2001,16.0,1.0,292.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.2,3.2,2.0,0.0,50.0,0.62,0.0,0.0,0.16,-0.6,-0.6,55.0,74.0,74.3,728.0,219.0,25.0,30.0,83.3,21.0,24.0,87.5,2.0,5.0,40.0,1.0,2.0,3.0,0.0,7.0,71.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.47,5.0,0.0,0.0,2.0,1.0,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,5.0,0.0,4.0,0.0,106.0,3.0,14.0,41.0,53.0,10.0,106.0,6.0,6.0,100.0,85.0,10.0,12.0,0.0,13.0,17.0,2.0,0.0,0.0,0.0,12.0,7.0,17.0,29.2"
Amad Diallo,ci CIV,MF,Atalanta,18,2002,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,9.0,10.0,90.0,159.0,63.0,5.0,5.0,100.0,3.0,4.0,75.0,1.0,1.0,100.0,1.0,2.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,5.0,1.0,14.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
Amadou Diambo,gh GHA,FW,Benevento,19,2001,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,88.0,18.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,3.0,0.0,8.0,2.0,2.0,100.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amadou Diawara,gn GUI,MF,Roma,23,1997,18.0,7.0,658.0,1.0,0.0,0.0,0.0,4.0,1.0,0.14,0.0,0.14,0.14,0.14,0.9,0.9,0.13,0.13,7.3,4.0,0.0,57.1,0.55,0.14,0.25,0.13,0.1,0.1,421.0,470.0,89.6,7786.0,1941.0,164.0,174.0,94.3,206.0,229.0,90.0,46.0,56.0,82.1,1.0,36.0,2.0,0.0,28.0,461.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,0.96,7.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,5.0,8.0,0.0,3.0,11.0,27.3,8.0,11.0,2.0,9.0,12.0,5.0,0.0,535.0,20.0,139.0,348.0,52.0,3.0,535.0,5.0,5.0,100.0,376.0,9.0,2.0,1.0,17.0,4.0,0.0,0.0,0.0,0.0,55.0,3.0,3.0,50.0
Brahim Díaz,es ESP,MF,Milan,20,1999,27.0,15.0,1228.0,4.0,3.0,0.0,0.0,2.0,0.0,0.29,0.22,0.51,0.29,0.51,3.4,3.4,0.25,0.25,13.6,8.0,0.0,30.8,0.59,0.15,0.5,0.13,0.6,0.6,415.0,488.0,85.0,5535.0,1169.0,242.0,267.0,90.6,113.0,130.0,86.9,22.0,36.0,61.1,20.0,28.0,11.0,2.0,25.0,456.0,29.0,6.0,1.0,0.0,16.0,15.0,6.0,3.0,0.0,3.0,3.0,8.0,47.0,3.44,28.0,5.0,3.0,3.0,8.0,10.0,0.73,7.0,1.0,1.0,0.0,1.0,0.0,18.0,10.0,7.0,7.0,4.0,10.0,23.0,43.5,13.0,10.0,0.0,10.0,2.0,2.0,0.0,638.0,3.0,47.0,303.0,303.0,50.0,638.0,25.0,50.0,50.0,487.0,43.0,24.0,0.0,14.0,29.0,0.0,1.0,0.0,0.0,56.0,4.0,27.0,12.9
Daan Dierckx,be BEL,DF,Parma,17,2003,7.0,6.0,471.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,211.0,87.7,4118.0,1261.0,38.0,43.0,88.4,119.0,124.0,96.0,28.0,43.0,65.1,0.0,9.0,1.0,0.0,10.0,206.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,3.0,5.0,60.0,2.0,10.0,6.0,4.0,13.0,21.0,0.0,263.0,41.0,140.0,122.0,3.0,1.0,263.0,0.0,0.0,0.0,175.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,16.0,4.0,9.0,30.8
Mitchell Dijks,nl NED,DF,Bologna,27,1993,20.0,18.0,1481.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,602.0,794.0,75.8,8969.0,4150.0,332.0,385.0,86.2,223.0,290.0,76.9,26.0,65.0,40.0,6.0,41.0,4.0,2.0,37.0,635.0,159.0,8.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,151.0,0.0,23.0,21.0,1.28,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,15.0,5.0,1.0,12.0,21.0,57.1,9.0,17.0,2.0,15.0,17.0,35.0,0.0,960.0,47.0,328.0,385.0,259.0,18.0,960.0,19.0,57.0,33.3,585.0,17.0,7.0,1.0,32.0,15.0,1.0,0.0,1.0,0.0,85.0,13.0,14.0,48.1
Federico Dimarco,it ITA,DF,Hellas Verona,22,1997,35.0,29.0,2613.0,5.0,3.0,0.0,0.0,6.0,0.0,0.17,0.1,0.28,0.17,0.28,2.8,2.8,0.1,0.1,29.0,12.0,6.0,31.6,0.41,0.13,0.42,0.07,2.2,2.2,1329.0,1903.0,69.8,23942.0,9929.0,615.0,692.0,88.9,522.0,677.0,77.1,165.0,429.0,38.5,73.0,139.0,32.0,16.0,128.0,1503.0,390.0,115.0,0.0,18.0,262.0,119.0,38.0,74.0,0.0,156.0,10.0,45.0,125.0,4.31,52.0,55.0,3.0,5.0,4.0,5.0,0.17,4.0,1.0,0.0,0.0,0.0,0.0,33.0,19.0,24.0,7.0,2.0,14.0,31.0,45.2,17.0,18.0,9.0,9.0,47.0,52.0,1.0,2103.0,96.0,552.0,932.0,665.0,59.0,2103.0,10.0,21.0,47.6,1255.0,28.0,9.0,0.0,32.0,50.0,6.0,0.0,1.0,0.0,200.0,15.0,29.0,34.1
Koffi Djidji,ci CIV,DF,Crotone,27,1992,20.0,16.0,1524.0,1.0,0.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,0.3,0.3,0.02,0.02,16.9,2.0,0.0,50.0,0.12,0.25,0.5,0.07,0.7,0.7,606.0,757.0,80.1,10623.0,4353.0,259.0,289.0,89.6,286.0,330.0,86.7,49.0,105.0,46.7,4.0,42.0,2.0,0.0,39.0,679.0,76.0,22.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,54.0,2.0,11.0,9.0,0.53,9.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,39.0,28.0,30.0,8.0,1.0,10.0,20.0,50.0,10.0,35.0,20.0,15.0,28.0,73.0,0.0,957.0,116.0,476.0,437.0,49.0,5.0,957.0,7.0,11.0,63.6,537.0,13.0,10.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,85.0,27.0,22.0,55.1
Berat Djimsiti,al ALB,DF,Atalanta,27,1993,33.0,28.0,2625.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.1,0.1,0.0,0.1,1.7,1.7,0.06,0.06,29.2,1.0,0.0,5.0,0.03,0.0,0.0,0.09,-1.7,-1.7,1568.0,1798.0,87.2,25553.0,8946.0,777.0,845.0,92.0,634.0,706.0,89.8,113.0,166.0,68.1,21.0,135.0,23.0,2.0,118.0,1706.0,91.0,40.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,51.0,1.0,17.0,41.0,1.4,32.0,2.0,1.0,5.0,0.0,7.0,0.24,4.0,1.0,0.0,2.0,0.0,0.0,41.0,29.0,27.0,12.0,2.0,17.0,34.0,50.0,17.0,34.0,20.0,14.0,62.0,89.0,1.0,2088.0,159.0,735.0,1048.0,318.0,49.0,2088.0,10.0,13.0,76.9,1364.0,25.0,9.0,0.0,31.0,26.0,1.0,0.0,0.0,0.0,192.0,76.0,31.0,71.0
Nicolás Domínguez,ar ARG,MF,Bologna,22,1998,28.0,15.0,1255.0,1.0,0.0,0.0,0.0,8.0,0.0,0.07,0.0,0.07,0.07,0.07,1.2,1.2,0.08,0.08,13.9,5.0,0.0,27.8,0.36,0.06,0.2,0.06,-0.2,-0.2,614.0,716.0,85.8,10181.0,3199.0,303.0,340.0,89.1,240.0,275.0,87.3,48.0,64.0,75.0,19.0,69.0,11.0,2.0,55.0,679.0,33.0,29.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,48.0,3.44,34.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,26.0,17.0,5.0,15.0,37.0,40.5,22.0,26.0,7.0,19.0,24.0,20.0,0.0,892.0,49.0,225.0,490.0,190.0,21.0,892.0,9.0,9.0,100.0,521.0,24.0,14.0,0.0,23.0,15.0,1.0,0.0,1.0,0.0,113.0,20.0,22.0,47.6
Gianluigi Donnarumma,it ITA,GK,Milan,21,1999,37.0,37.0,3330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,1232.0,79.5,23908.0,17283.0,266.0,266.0,100.0,445.0,451.0,98.7,264.0,506.0,52.2,0.0,9.0,0.0,0.0,1.0,957.0,271.0,64.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.22,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,23.0,2.0,1321.0,1043.0,1314.0,9.0,0.0,0.0,1321.0,1.0,1.0,100.0,668.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,8.0,1.0,88.9
Bartłomiej Drągowski,pl POL,GK,Fiorentina,22,1997,36.0,36.0,3148.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,1055.0,66.3,21471.0,16587.0,123.0,123.0,100.0,277.0,285.0,97.2,292.0,634.0,46.1,1.0,22.0,0.0,0.0,0.0,669.0,380.0,120.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.11,2.0,2.0,0.0,0.0,0.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1153.0,967.0,1149.0,4.0,0.0,0.0,1153.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,43.0,6.0,1.0,85.7
"Denis Drăguș,ro ROU,""FW,MF"",Crotone,21,1999,9.0,1.0,177.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.2,-0.2,48.0,69.0,69.6,638.0,192.0,26.0,35.0,74.3,14.0,17.0,82.4,2.0,6.0,33.3,0.0,4.0,4.0,0.0,6.0,67.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,96.0,1.0,7.0,37.0,56.0,5.0,96.0,5.0,8.0,62.5,77.0,9.0,6.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,10.0,1.0,4.0,20.0"
Radu Drăgușin,ro ROU,DF,Juventus,18,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,14.0,13.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Léo Duarte,br BRA,DF,Milan,24,1996,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,237.0,54.0,2.0,2.0,100.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,12.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Alfred Duncan,gh GHA,MF,Fiorentina,27,1993,4.0,2.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,67.0,90.0,74.4,1279.0,403.0,31.0,38.0,81.6,23.0,31.0,74.2,12.0,16.0,75.0,1.0,6.0,0.0,0.0,4.0,84.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,104.0,0.0,14.0,66.0,25.0,1.0,104.0,1.0,1.0,100.0,68.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,33.3
Alfred Duncan,gh GHA,MF,Cagliari,27,1993,19.0,12.0,1068.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.02,0.02,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.2,-0.2,482.0,598.0,80.6,8737.0,2677.0,218.0,246.0,88.6,199.0,233.0,85.4,58.0,92.0,63.0,10.0,68.0,14.0,0.0,60.0,584.0,13.0,10.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,20.0,1.69,16.0,2.0,1.0,1.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,8.0,9.0,1.0,4.0,21.0,19.0,17.0,8.0,0.0,8.0,16.0,8.0,1.0,698.0,28.0,134.0,441.0,132.0,5.0,698.0,18.0,27.0,66.7,479.0,22.0,8.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,77.0,8.0,12.0,40.0
Paulo Dybala,ar ARG,FW,Juventus,26,1993,20.0,14.0,1132.0,4.0,3.0,0.0,0.0,0.0,0.0,0.32,0.24,0.56,0.32,0.56,4.6,4.6,0.36,0.36,12.6,15.0,5.0,29.4,1.19,0.08,0.27,0.09,-0.6,-0.6,576.0,705.0,81.7,9125.0,2004.0,320.0,345.0,92.8,167.0,206.0,81.1,61.0,105.0,58.1,30.0,46.0,26.0,2.0,54.0,604.0,98.0,19.0,1.0,7.0,65.0,53.0,5.0,36.0,0.0,4.0,3.0,13.0,68.0,5.4,41.0,13.0,6.0,4.0,4.0,3.0,0.24,2.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,3.0,4.0,7.0,2.0,14.0,14.3,12.0,15.0,0.0,15.0,1.0,1.0,0.0,869.0,2.0,53.0,366.0,459.0,59.0,869.0,27.0,47.0,57.4,680.0,35.0,18.0,0.0,10.0,29.0,3.0,0.0,0.0,0.0,32.0,2.0,9.0,18.2
Edin Džeko,ba BIH,FW,Roma,34,1986,27.0,20.0,1824.0,7.0,3.0,0.0,1.0,2.0,0.0,0.35,0.15,0.49,0.35,0.49,13.2,12.4,0.65,0.61,20.3,24.0,0.0,34.8,1.18,0.1,0.29,0.18,-6.2,-5.4,338.0,512.0,66.0,5191.0,1244.0,197.0,264.0,74.6,96.0,135.0,71.1,26.0,39.0,66.7,29.0,23.0,19.0,0.0,41.0,464.0,42.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,3.0,6.0,23.0,63.0,3.11,45.0,0.0,4.0,7.0,6.0,8.0,0.39,6.0,0.0,1.0,0.0,1.0,0.0,8.0,6.0,2.0,3.0,3.0,3.0,9.0,33.3,6.0,9.0,4.0,5.0,1.0,11.0,0.0,729.0,15.0,29.0,326.0,381.0,131.0,728.0,27.0,55.0,49.1,584.0,56.0,31.0,0.0,25.0,37.0,10.0,1.0,0.0,0.0,28.0,82.0,54.0,60.3
Steeve-Mike Ebongue,fr FRA,MF,Genoa,19,2001,3.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.73,1.73,0.0,1.73,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,74.1,198.0,54.0,15.0,18.0,83.3,1.0,1.0,100.0,1.0,1.0,100.0,2.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.73,0.0,0.0,0.0,0.0,0.0,1.0,1.73,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,14.0,14.0,6.0,0.0,33.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
"Simone Edera,it ITA,""DF,MF"",Torino,23,1997,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.6,1.0,2.0,33.3,1.73,0.0,0.0,0.05,-0.1,-0.1,17.0,22.0,77.3,331.0,82.0,8.0,10.0,80.0,6.0,6.0,100.0,3.0,4.0,75.0,3.0,1.0,0.0,0.0,0.0,17.0,5.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.19,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,2.0,9.0,12.0,11.0,0.0,32.0,2.0,2.0,100.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0"
