player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Matteo Ahlinvi,bj BEN,MF,Nîmes,21,1999,20.0,10.0,899.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,1.4,1.4,0.14,0.14,10.0,7.0,0.0,58.3,0.7,0.17,0.29,0.11,0.6,0.6,258.0,322.0,80.1,4276.0,822.0,121.0,131.0,92.4,116.0,144.0,80.6,15.0,25.0,60.0,5.0,12.0,2.0,0.0,25.0,316.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,1.2,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,10.0,14.0,2.0,6.0,0.0,6.0,2.0,8.0,0.0,450.0,13.0,95.0,286.0,80.0,12.0,450.0,303.0,31.0,14.0,3.0,302.0,26.0,16.0,0.0,17.0,15.0,1.0,0.0,1.0,0.0,57.0,8.0,13.0,38.1
Jean-Eudes Aholou,ci CIV,MF,Strasbourg,26,1994,27.0,26.0,2146.0,2.0,2.0,0.0,0.0,9.0,0.0,0.08,0.08,0.17,0.08,0.17,2.3,2.1,0.1,0.09,23.8,6.0,0.0,19.4,0.25,0.06,0.33,0.07,-0.3,-0.1,701.0,851.0,82.4,11805.0,2947.0,324.0,367.0,88.3,283.0,341.0,83.0,68.0,93.0,73.1,7.0,59.0,9.0,1.0,92.0,835.0,15.0,13.0,1.0,6.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,33.0,1.38,25.0,0.0,2.0,3.0,4.0,0.17,2.0,0.0,1.0,0.0,1.0,46.0,25.0,18.0,25.0,3.0,17.0,5.0,12.0,53.0,32.0,0.0,1105.0,45.0,239.0,692.0,200.0,22.0,1105.0,569.0,26.0,20.0,2.0,664.0,41.0,20.0,0.0,50.0,32.0,0.0,0.0,0.0,0.0,165.0,40.0,30.0,57.1
Jean-Eudes Aholou,ci CIV,MF,Monaco,26,1994,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.23,0.23,0.4,1.0,0.0,50.0,2.5,0.0,0.0,0.05,-0.1,-0.1,7.0,10.0,70.0,100.0,26.0,4.0,4.0,100.0,3.0,4.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,1.0,6.0,6.0,3.0,2.0,15.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
Rayan Aït Nouri,dz ALG,DF,Angers,19,2001,3.0,2.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,0.1,0.1,0.03,0.03,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.1,-0.1,132.0,147.0,89.8,1680.0,637.0,87.0,92.0,94.6,36.0,42.0,85.7,2.0,4.0,50.0,5.0,3.0,4.0,2.0,11.0,126.0,21.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,10.0,4.84,8.0,0.0,0.0,0.0,2.0,0.97,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,167.0,3.0,31.0,103.0,37.0,4.0,167.0,98.0,7.0,5.0,2.0,125.0,5.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,25.0
Ludovic Ajorque,fr FRA,FW,Strasbourg,26,1994,35.0,34.0,2967.0,16.0,4.0,4.0,5.0,5.0,0.0,0.49,0.12,0.61,0.36,0.49,15.7,11.8,0.48,0.36,33.0,30.0,0.0,45.5,0.91,0.18,0.4,0.18,0.3,0.2,620.0,927.0,66.9,9736.0,1641.0,350.0,484.0,72.3,192.0,262.0,73.3,51.0,78.0,65.4,36.0,43.0,19.0,3.0,61.0,875.0,52.0,0.0,0.0,25.0,27.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,77.0,2.34,55.0,0.0,12.0,9.0,8.0,0.24,4.0,0.0,1.0,2.0,0.0,30.0,18.0,6.0,18.0,6.0,14.0,5.0,9.0,11.0,54.0,0.0,1251.0,62.0,122.0,597.0,539.0,159.0,1246.0,611.0,33.0,25.0,15.0,940.0,74.0,31.0,0.0,38.0,46.0,12.0,2.0,0.0,0.0,67.0,166.0,133.0,55.5
Marley Aké,fr FRA,FW,Marseille,19,2001,9.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.64,0.64,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-1.0,-1.0,22.0,31.0,71.0,290.0,108.0,15.0,16.0,93.8,6.0,7.0,85.7,0.0,3.0,0.0,0.0,3.0,1.0,0.0,5.0,28.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,56.0,2.0,8.0,24.0,25.0,7.0,56.0,35.0,4.0,2.0,0.0,43.0,4.0,5.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,40.0
Sofiane Alakouch,ma MAR,DF,Nîmes,22,1998,22.0,17.0,1505.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,0.01,0.01,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.2,-0.2,718.0,913.0,78.6,11430.0,4676.0,375.0,414.0,90.6,274.0,340.0,80.6,52.0,106.0,49.1,5.0,64.0,8.0,2.0,65.0,719.0,191.0,14.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,176.0,3.0,26.0,21.0,1.25,14.0,2.0,0.0,3.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,53.0,33.0,30.0,16.0,7.0,17.0,2.0,15.0,21.0,38.0,0.0,1127.0,46.0,376.0,530.0,228.0,9.0,1127.0,545.0,35.0,22.0,4.0,605.0,26.0,17.0,0.0,25.0,26.0,1.0,1.0,1.0,0.0,106.0,7.0,13.0,35.0
Mohamed Ali Cho,fr FRA,"FW,MF",Angers,16,2004,21.0,1.0,348.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.49,0.49,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-1.9,-1.9,67.0,111.0,60.4,894.0,257.0,45.0,60.0,75.0,12.0,28.0,42.9,5.0,8.0,62.5,2.0,3.0,2.0,1.0,4.0,106.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,1.04,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,6.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,173.0,0.0,13.0,66.0,98.0,16.0,173.0,114.0,15.0,10.0,2.0,121.0,16.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,20.0,7.0,9.0,43.8
Rachid Alioui,ma MAR,FW,Angers,28,1992,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,100.0,92.0,21.0,6.0,6.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,3.0,5.0,2.0,11.0,6.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Saturnin Allagbé,bj BEN,GK,Dijon,26,1993,12.0,12.0,1080.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,403.0,66.7,7971.0,6167.0,48.0,48.0,100.0,115.0,116.0,99.1,106.0,237.0,44.7,0.0,2.0,0.0,0.0,0.0,265.0,137.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,443.0,395.0,443.0,0.0,0.0,0.0,443.0,228.0,0.0,0.0,0.0,170.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,75.0
Ibrahim Amadou,fr FRA,MF,Angers,27,1993,24.0,20.0,1504.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.09,0.09,16.7,5.0,0.0,33.3,0.3,0.0,0.0,0.1,-1.5,-1.5,582.0,691.0,84.2,9479.0,3023.0,290.0,326.0,89.0,240.0,272.0,88.2,37.0,59.0,62.7,4.0,52.0,1.0,0.0,63.0,677.0,13.0,11.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,25.0,1.5,22.0,0.0,2.0,0.0,4.0,0.24,3.0,0.0,1.0,0.0,0.0,39.0,26.0,18.0,19.0,2.0,14.0,4.0,10.0,23.0,25.0,0.0,837.0,34.0,208.0,549.0,87.0,12.0,837.0,477.0,14.0,9.0,3.0,534.0,14.0,17.0,0.0,34.0,5.0,0.0,0.0,0.0,0.0,98.0,19.0,17.0,52.8
Romain Amalfitano,fr FRA,"FW,DF",Dijon,30,1989,2.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,44.0,57.0,77.2,877.0,276.0,16.0,16.0,100.0,21.0,29.0,72.4,7.0,10.0,70.0,1.0,6.0,0.0,0.0,8.0,52.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,68.0,3.0,12.0,36.0,21.0,0.0,68.0,51.0,3.0,2.0,0.0,48.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0
Jordan Amavi,fr FRA,DF,Marseille,26,1994,13.0,10.0,813.0,1.0,0.0,0.0,0.0,3.0,1.0,0.11,0.0,0.11,0.11,0.11,0.2,0.2,0.03,0.03,9.0,1.0,0.0,25.0,0.11,0.25,1.0,0.06,0.8,0.8,343.0,442.0,77.6,5892.0,1736.0,158.0,193.0,81.9,138.0,166.0,83.1,39.0,47.0,83.0,5.0,11.0,6.0,2.0,25.0,362.0,79.0,6.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,73.0,1.0,14.0,17.0,1.88,8.0,1.0,1.0,6.0,4.0,0.44,2.0,0.0,0.0,2.0,0.0,11.0,9.0,9.0,1.0,1.0,12.0,2.0,10.0,27.0,33.0,1.0,569.0,36.0,205.0,260.0,112.0,8.0,569.0,275.0,17.0,19.0,2.0,300.0,13.0,9.0,0.0,13.0,14.0,0.0,1.0,0.0,0.0,46.0,23.0,11.0,67.6
Thierry Ambrose,gp GLP,FW,Metz,23,1997,23.0,5.0,753.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,1.0,1.0,0.12,0.12,8.4,6.0,0.0,31.6,0.72,0.0,0.0,0.05,-1.0,-1.0,164.0,243.0,67.5,2580.0,643.0,83.0,113.0,73.5,51.0,65.0,78.5,16.0,30.0,53.3,11.0,21.0,9.0,2.0,30.0,229.0,13.0,1.0,1.0,2.0,19.0,3.0,3.0,0.0,0.0,2.0,1.0,15.0,25.0,2.98,19.0,1.0,1.0,2.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,5.0,2.0,0.0,2.0,2.0,4.0,0.0,336.0,5.0,13.0,164.0,164.0,35.0,336.0,223.0,26.0,17.0,9.0,277.0,33.0,26.0,0.0,22.0,9.0,3.0,0.0,0.0,0.0,33.0,21.0,29.0,42.0
Joachim Andersen,dk DEN,DF,Lyon,24,1996,3.0,2.0,192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.16,0.16,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.07,-0.3,-0.3,105.0,117.0,89.7,2031.0,794.0,45.0,47.0,95.7,47.0,51.0,92.2,13.0,18.0,72.2,0.0,11.0,0.0,0.0,12.0,110.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,138.0,14.0,78.0,51.0,9.0,2.0,138.0,86.0,4.0,1.0,0.0,93.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,100.0
Benjamin André,fr FRA,MF,Lille,29,1990,35.0,35.0,2885.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.03,0.03,0.0,0.03,1.6,1.6,0.05,0.05,32.1,7.0,0.0,36.8,0.22,0.0,0.0,0.08,-1.6,-1.6,1703.0,2040.0,83.5,26480.0,7377.0,886.0,984.0,90.0,606.0,706.0,85.8,124.0,189.0,65.6,22.0,194.0,7.0,4.0,200.0,2005.0,30.0,28.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,5.0,35.0,64.0,2.0,55.0,0.0,2.0,4.0,5.0,0.16,4.0,0.0,0.0,1.0,0.0,114.0,68.0,47.0,61.0,6.0,39.0,10.0,29.0,76.0,49.0,0.0,2442.0,78.0,462.0,1614.0,392.0,39.0,2442.0,1374.0,28.0,43.0,3.0,1629.0,40.0,40.0,0.0,70.0,53.0,0.0,0.0,0.0,0.0,276.0,84.0,83.0,50.3
