player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Edson Álvarez,mx MEX,MF,Ajax,23,1997,31.0,28.0,2331.0,5.0,1.0,0.0,0.0,5.0,0.0,0.19,0.04,0.23,0.19,0.23,4.6,4.6,0.18,0.18,25.9,13.0,0.0,31.0,0.5,0.12,0.38,0.11,0.4,0.4,1533.0,1782.0,86.0,25731.0,6988.0,704.0,773.0,91.1,683.0,767.0,89.0,105.0,146.0,71.9,9.0,124.0,12.0,0.0,152.0,1761.0,17.0,14.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,39.0,1.51,32.0,0.0,6.0,1.0,4.0,0.15,2.0,0.0,2.0,0.0,0.0,63.0,40.0,27.0,31.0,5.0,38.0,15.0,23.0,43.0,53.0,2.0,2118.0,85.0,514.0,1241.0,375.0,43.0,2118.0,1112.0,20.0,17.0,0.0,1345.0,26.0,22.0,0.0,28.0,15.0,2.0,0.0,0.0,0.0,209.0,102.0,51.0,66.7
Mohamed Amissi,bi BDI,"FW,MF",Heracles Almelo,20,2000,8.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.15,1.4,1.0,0.0,25.0,0.7,0.0,0.0,0.05,-0.2,-0.2,27.0,36.0,75.0,417.0,54.0,17.0,17.0,100.0,6.0,9.0,66.7,2.0,3.0,66.7,0.0,1.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.81,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,8.0,20.0,32.0,7.0,59.0,36.0,3.0,2.0,1.0,41.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,50.0
Djavan Anderson,nl NED,"DF,MF",Zwolle,26,1995,14.0,12.0,1028.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,1.2,1.2,0.1,0.1,11.4,3.0,0.0,20.0,0.26,0.0,0.0,0.08,-1.2,-1.2,258.0,379.0,68.1,3941.0,1152.0,136.0,169.0,80.5,92.0,132.0,69.7,17.0,41.0,41.5,9.0,14.0,7.0,2.0,22.0,347.0,32.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,31.0,0.0,12.0,15.0,1.31,15.0,0.0,0.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,12.0,5.0,6.0,3.0,3.0,9.0,4.0,5.0,11.0,19.0,0.0,529.0,27.0,138.0,224.0,181.0,17.0,529.0,289.0,28.0,23.0,3.0,299.0,40.0,8.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,62.0,9.0,15.0,37.5
Martin Angha,ch SUI,DF,Fortuna Sittard,27,1994,31.0,30.0,2594.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.03,0.03,28.8,1.0,0.0,12.5,0.03,0.0,0.0,0.1,-0.8,-0.8,973.0,1264.0,77.0,20218.0,7109.0,302.0,356.0,84.8,522.0,596.0,87.6,139.0,271.0,51.3,1.0,40.0,4.0,0.0,56.0,1231.0,27.0,25.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,11.0,0.38,7.0,0.0,2.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,48.0,32.0,36.0,10.0,2.0,45.0,34.0,11.0,47.0,121.0,0.0,1587.0,240.0,919.0,633.0,44.0,14.0,1587.0,810.0,11.0,9.0,0.0,887.0,14.0,5.0,0.0,32.0,18.0,2.0,0.0,0.0,0.0,160.0,87.0,68.0,56.1
Vurnon Anita,cw CUW,MF,RKC Waalwijk,32,1989,32.0,32.0,2730.0,1.0,1.0,0.0,0.0,3.0,0.0,0.03,0.03,0.07,0.03,0.07,1.1,1.1,0.04,0.04,30.3,1.0,0.0,11.1,0.03,0.11,1.0,0.12,-0.1,-0.1,903.0,1143.0,79.0,15568.0,5911.0,404.0,474.0,85.2,393.0,453.0,86.8,76.0,150.0,50.7,13.0,126.0,8.0,1.0,132.0,1114.0,26.0,17.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,19.0,37.0,1.22,34.0,0.0,1.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,39.0,22.0,18.0,20.0,1.0,28.0,7.0,21.0,41.0,28.0,0.0,1383.0,50.0,399.0,828.0,170.0,12.0,1383.0,733.0,11.0,14.0,0.0,836.0,35.0,21.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,219.0,10.0,19.0,34.5
Antony,br BRA,FW,Ajax,21,2000,23.0,21.0,1724.0,8.0,4.0,0.0,0.0,5.0,1.0,0.42,0.21,0.63,0.42,0.63,7.1,7.1,0.37,0.37,19.2,26.0,0.0,32.9,1.36,0.1,0.31,0.09,0.9,0.9,898.0,1156.0,77.7,13455.0,4074.0,494.0,569.0,86.8,300.0,377.0,79.6,61.0,112.0,54.5,37.0,45.0,84.0,20.0,137.0,1102.0,53.0,6.0,5.0,5.0,101.0,15.0,8.0,0.0,0.0,31.0,1.0,18.0,107.0,5.59,89.0,2.0,6.0,4.0,8.0,0.42,7.0,0.0,0.0,1.0,0.0,22.0,11.0,3.0,11.0,8.0,17.0,1.0,16.0,12.0,4.0,0.0,1407.0,7.0,80.0,402.0,943.0,109.0,1407.0,975.0,82.0,63.0,41.0,1120.0,47.0,23.0,1.0,20.0,29.0,6.0,1.0,0.0,0.0,101.0,18.0,11.0,62.1
Samuel Armenteros,se SWE,FW,Heracles Almelo,31,1990,9.0,0.0,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,0.6,0.6,0.26,0.26,2.3,1.0,0.0,25.0,0.43,0.25,1.0,0.15,0.4,0.4,25.0,45.0,55.6,368.0,115.0,17.0,24.0,70.8,5.0,11.0,45.5,2.0,5.0,40.0,2.0,4.0,1.0,0.0,4.0,44.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.7,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,77.0,1.0,3.0,41.0,33.0,7.0,77.0,51.0,1.0,1.0,0.0,64.0,14.0,4.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,6.0,9.0,12.0,42.9
Adil Auassar,nl NED,"DF,MF",Sparta R'dam,34,1986,32.0,31.0,2475.0,3.0,1.0,0.0,0.0,7.0,0.0,0.11,0.04,0.15,0.11,0.15,1.3,1.3,0.05,0.05,27.5,3.0,1.0,20.0,0.11,0.2,1.0,0.09,1.7,1.7,720.0,1062.0,67.8,14603.0,5809.0,233.0,297.0,78.5,365.0,460.0,79.3,107.0,237.0,45.1,10.0,64.0,9.0,1.0,74.0,1020.0,40.0,33.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,21.0,23.0,0.84,15.0,2.0,1.0,1.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,45.0,26.0,25.0,19.0,1.0,32.0,20.0,12.0,47.0,113.0,0.0,1404.0,169.0,630.0,683.0,103.0,31.0,1404.0,663.0,8.0,6.0,1.0,718.0,27.0,17.0,0.0,27.0,10.0,2.0,0.0,1.0,0.0,143.0,69.0,55.0,55.6
Sebbe Augustijns,be BEL,MF,RKC Waalwijk,21,1999,4.0,1.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,34.0,51.0,66.7,486.0,90.0,19.0,28.0,67.9,10.0,15.0,66.7,3.0,6.0,50.0,0.0,3.0,0.0,0.0,1.0,49.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,3.0,0.0,72.0,5.0,27.0,34.0,11.0,3.0,72.0,28.0,0.0,0.0,0.0,31.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,50.0
Fredrik Aursnes,no NOR,MF,Feyenoord,25,1995,33.0,27.0,2488.0,1.0,4.0,0.0,0.0,6.0,0.0,0.04,0.14,0.18,0.04,0.18,1.7,1.7,0.06,0.06,27.6,5.0,0.0,22.7,0.18,0.05,0.2,0.08,-0.7,-0.7,1714.0,2087.0,82.1,28914.0,9670.0,777.0,872.0,89.1,706.0,811.0,87.1,155.0,260.0,59.6,37.0,212.0,36.0,3.0,233.0,2005.0,76.0,36.0,3.0,7.0,54.0,21.0,11.0,8.0,0.0,19.0,6.0,32.0,87.0,3.14,76.0,6.0,2.0,0.0,9.0,0.33,7.0,1.0,0.0,0.0,1.0,56.0,34.0,17.0,33.0,6.0,39.0,13.0,26.0,35.0,43.0,0.0,2387.0,94.0,443.0,1480.0,489.0,28.0,2387.0,1408.0,47.0,53.0,6.0,1576.0,42.0,15.0,0.0,16.0,18.0,1.0,0.0,0.0,0.0,263.0,45.0,34.0,57.0
Aventis Aventisian,gr GRE,DF,Go Ahead Eag,18,2002,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,55.0,9.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,5.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ayman Azhil,ma MAR,MF,RKC Waalwijk,20,2001,28.0,20.0,1678.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.03,0.03,18.6,2.0,0.0,20.0,0.11,0.0,0.0,0.06,-0.6,-0.6,467.0,622.0,75.1,7591.0,2350.0,239.0,288.0,83.0,184.0,236.0,78.0,34.0,59.0,57.6,14.0,48.0,8.0,0.0,73.0,604.0,16.0,6.0,1.0,3.0,5.0,3.0,1.0,1.0,0.0,5.0,2.0,10.0,29.0,1.56,29.0,0.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,34.0,21.0,12.0,20.0,2.0,27.0,5.0,22.0,18.0,22.0,1.0,821.0,29.0,215.0,482.0,134.0,13.0,821.0,379.0,17.0,4.0,1.0,455.0,35.0,12.0,0.0,22.0,2.0,2.0,0.0,0.0,0.0,115.0,15.0,24.0,38.5
Ismail Azzaoui,be BEL,"FW,MF",Heracles Almelo,23,1998,12.0,3.0,436.0,3.0,1.0,0.0,0.0,0.0,0.0,0.62,0.21,0.83,0.62,0.83,0.5,0.5,0.1,0.1,4.8,4.0,0.0,57.1,0.83,0.43,0.75,0.07,2.5,2.5,119.0,177.0,67.2,1703.0,368.0,67.0,88.0,76.1,36.0,51.0,70.6,7.0,9.0,77.8,7.0,7.0,8.0,2.0,18.0,167.0,8.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,15.0,3.1,10.0,0.0,1.0,1.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,12.0,8.0,6.0,5.0,1.0,11.0,1.0,10.0,2.0,2.0,0.0,248.0,5.0,34.0,114.0,108.0,23.0,248.0,143.0,13.0,11.0,6.0,168.0,14.0,18.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,30.0,3.0,4.0,42.9
Aliou Badara Baldé,sn SEN,FW,Feyenoord,18,2002,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2.0,2.0,100.0,31.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikolai Baden Frederiksen,dk DEN,FW,Vitesse,21,2000,24.0,17.0,1304.0,7.0,1.0,0.0,0.0,2.0,0.0,0.48,0.07,0.55,0.48,0.55,4.2,4.2,0.29,0.29,14.5,21.0,8.0,45.7,1.45,0.15,0.33,0.09,2.8,2.8,117.0,190.0,61.6,1790.0,442.0,50.0,74.0,67.6,49.0,70.0,70.0,6.0,14.0,42.9,11.0,9.0,8.0,0.0,18.0,165.0,23.0,0.0,2.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,29.0,2.0,16.0,0.0,4.0,5.0,2.0,0.14,1.0,0.0,0.0,0.0,0.0,10.0,6.0,3.0,6.0,1.0,15.0,1.0,14.0,2.0,2.0,0.0,342.0,4.0,23.0,152.0,174.0,47.0,342.0,170.0,10.0,10.0,6.0,217.0,44.0,11.0,0.0,19.0,16.0,5.0,0.0,0.0,0.0,35.0,14.0,34.0,29.2
Samy Baghdadi,fr FRA,"FW,MF",Fortuna Sittard,24,1997,10.0,4.0,436.0,1.0,0.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21,1.1,1.1,0.24,0.24,4.8,4.0,0.0,44.4,0.83,0.11,0.25,0.13,-0.1,-0.1,74.0,121.0,61.2,1230.0,296.0,36.0,45.0,80.0,30.0,44.0,68.2,6.0,16.0,37.5,3.0,3.0,2.0,0.0,8.0,118.0,2.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,8.0,1.65,5.0,1.0,1.0,0.0,2.0,0.41,1.0,0.0,0.0,0.0,0.0,14.0,5.0,3.0,9.0,2.0,11.0,1.0,10.0,4.0,6.0,0.0,201.0,5.0,41.0,79.0,84.0,27.0,201.0,107.0,14.0,5.0,5.0,115.0,15.0,5.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,28.0,7.0,13.0,35.0
